"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Как разработчик
Хочу иметь возможность выполнить шаг по условию
Чтобы выполнять сложные бизнес-процессы","78","Проверка предыдущего сценария ""Выполняется если в цикле и шаг после цикла""","","Thu Feb 20 14:14:57 MSK 2025","passed","Thu Feb 20 14:14:57 MSK 2025","","","",""
"Как Пользователь Vanessa-ADD
Я хочу использовать переменных окружения в Windows/Linux
Чтобы проще выполнять различные команды и приложения","172","Чтение всех переменных среды в переменную по умолчанию","","Thu Feb 20 14:13:17 MSK 2025","passed","Thu Feb 20 14:13:17 MSK 2025","","","",""
"","458","Открытие формы регистра сведений ""История изменения реквизитов организации"" (ИсторияИзмененияРеквизитовОрганизации)","","Thu Feb 20 14:11:23 MSK 2025","passed","Thu Feb 20 14:11:24 MSK 2025","","","",""
"","1363","Открытие формы регистра сведений ""Ставки процента и комиссии"" (ПроцентныеСтавкиКредитовИДепозитов)","","Thu Feb 20 14:10:30 MSK 2025","passed","Thu Feb 20 14:10:32 MSK 2025","","","",""
"","1469","Открытие формы отчета ""Сбалансированность планов"" (СбалансированностьПлановУТ)","","Thu Feb 20 14:05:06 MSK 2025","passed","Thu Feb 20 14:05:08 MSK 2025","","","",""
"","1203","Открытие формы отчета ""Прогресс отложенного обновления"" (ПрогрессОтложенногоОбновления)","","Thu Feb 20 14:04:31 MSK 2025","passed","Thu Feb 20 14:04:32 MSK 2025","","","",""
"","1397","Открытие формы отчета ""План-фактный анализ оплат и начислений"" (ПланФактныйАнализКредитовИДепозитов)","","Thu Feb 20 14:04:12 MSK 2025","passed","Thu Feb 20 14:04:13 MSK 2025","","","",""
"","2130","Копирование элемента документа ""АйТи_Согласование на выезд"" (АйТи_СогласованиеНаВыезд)","","Thu Feb 20 13:47:15 MSK 2025","passed","Thu Feb 20 13:47:17 MSK 2025","","","",""
"","8031","Открытие формы отчета ""Деятельность организации с расшифровками"" (ДеятельностьОрганизацииСРасшифровками)","","Thu Feb 20 13:57:55 MSK 2025","passed","Thu Feb 20 13:58:03 MSK 2025","","","",""
"","1235","Открытие формы отчета ""ABC классификация номенклтауры по количеству обращений"" (ABCКлассификацияНоменклатурыКоличествоОбращений)","","Thu Feb 20 13:48:05 MSK 2025","passed","Thu Feb 20 13:48:07 MSK 2025","","","",""
"","1327","Открытие формы отчета ""Индексы цен поставщиков"" (ИндексыЦенПоставщиков)","","Thu Feb 20 14:02:58 MSK 2025","passed","Thu Feb 20 14:02:59 MSK 2025","","","",""
"","1446","Открытие формы отчета ""Динамика ассортимента и продаж"" (СравнительныйАнализДинамикиАссортиментаИПродаж)","","Thu Feb 20 14:05:33 MSK 2025","passed","Thu Feb 20 14:05:35 MSK 2025","","","",""
"","1422","Открытие формы отчета ""Сравнение сегментов клиентов"" (СравнениеСегментовПартнеров)","","Thu Feb 20 14:05:31 MSK 2025","passed","Thu Feb 20 14:05:33 MSK 2025","","","",""
"","1559","Открытие формы отчета ""Исполнение плана закупок"" (ИсполнениеПланаЗакупок)","","Thu Feb 20 14:03:00 MSK 2025","passed","Thu Feb 20 14:03:01 MSK 2025","","","",""
"","1912","Открытие формы отчета ""Книга покупок"" (КнигаПокупок)","","Thu Feb 20 14:03:22 MSK 2025","passed","Thu Feb 20 14:03:23 MSK 2025","","","",""
"","1353","Открытие формы отчета ""Производительность работников склада"" (ПроизводительностьРаботниковСклада)","","Thu Feb 20 14:04:39 MSK 2025","passed","Thu Feb 20 14:04:40 MSK 2025","","","",""
"","1625","Копирование элемента документа ""Сообщение ЭДО"" (СообщениеЭДО)","","Thu Feb 20 13:47:28 MSK 2025","passed","Thu Feb 20 13:47:30 MSK 2025","","","",""
"","5875","Открытие формы отчета ""ABC сводный"" (ABCОбщий)","","Thu Feb 20 13:48:08 MSK 2025","passed","Thu Feb 20 13:48:14 MSK 2025","","","",""
"","453","Открытие формы регистра сведений ""Параметры расчета зарплаты водителей"" (ПараметрыРасчетаЗарплатыВодителей)","","Thu Feb 20 14:11:33 MSK 2025","passed","Thu Feb 20 14:11:34 MSK 2025","","","",""
"","1969","Копирование элемента документа ""Передача товаров между организациями"" (ПередачаТоваровМеждуОрганизациями)","","Thu Feb 20 13:42:46 MSK 2025","passed","Thu Feb 20 13:42:48 MSK 2025","","","",""
"","1000","Открытие формы отчета ""График оплат и начислений кредитов и депозитов"" (ГрафикОплатНачисленийКредитовИДепозитов)","","Thu Feb 20 13:59:14 MSK 2025","passed","Thu Feb 20 13:59:15 MSK 2025","","","",""
"Как Пользователь
Я хочу иметь возможность выполнять различные файловые операции в тексте фич
Чтобы я мог проще протестировать и автоматизировать больше действий на 1C совместимо с 1bdd","143","Создание файлов с нужным текстом","","Thu Feb 20 14:15:14 MSK 2025","passed","Thu Feb 20 14:15:14 MSK 2025","","","",""
"","1735","Открытие формы отчета ""(не используется) Остатки денежных средств"" (ОстаткиИДвиженияДенежныхСредствСводно)","","Thu Feb 20 14:03:47 MSK 2025","passed","Thu Feb 20 14:03:48 MSK 2025","","","",""
"","524","Открытие формы регистра сведений ""График оплат"" (ГрафикОплатКредитовИДепозитов)","","Thu Feb 20 14:08:03 MSK 2025","passed","Thu Feb 20 14:08:04 MSK 2025","","","",""
"","1224","Открытие формы отчета ""Товары в ячейках"" (ТоварыВЯчейках)","","Thu Feb 20 14:05:48 MSK 2025","passed","Thu Feb 20 14:05:49 MSK 2025","","","",""
"Как Разработчик
Я Хочу чтобы проверялось открытие формы всех элементов этой подсистемы
Чтобы я мог гарантировать работоспособность заполнения форм на основании","2125","Ввод на основании документа ""Пересортица товаров""","","Thu Feb 20 14:13:20 MSK 2025","passed","Thu Feb 20 14:13:22 MSK 2025","","","",""
"","3209","Копирование элемента документа ""ЯРВЕТ_План продаж новый"" (ЯРВЕТ_ПланПродажНовый)","","Thu Feb 20 13:45:52 MSK 2025","passed","Thu Feb 20 13:45:55 MSK 2025","","","",""
"","1207","Открытие формы регистра сведений ""Настройки прав объектов"" (НастройкиПравОбъектов)","","Thu Feb 20 14:09:49 MSK 2025","passed","Thu Feb 20 14:09:50 MSK 2025","","","",""
"","1027","Открытие формы регистра сведений ""Группы значений доступа"" (ГруппыЗначенийДоступа)","","Thu Feb 20 14:08:05 MSK 2025","passed","Thu Feb 20 14:08:06 MSK 2025","","","",""
"","1609","Открытие формы отчета ""Реестр счетов-фактур для сверки"" (РеестрСчетовФактурДляСверки)","","Thu Feb 20 14:04:56 MSK 2025","passed","Thu Feb 20 14:04:57 MSK 2025","","","",""
"","1215","Открытие формы отчета ""Расшифровка поступлений по номенклатуре"" (РасшифровкаПоступленийПоНоменклатуре)","","Thu Feb 20 14:04:50 MSK 2025","passed","Thu Feb 20 14:04:51 MSK 2025","","","",""
"Как Разработчик
Я Хочу чтобы проверялось открытие формы всех элементов этой подсистемы
Чтобы я мог гарантировать работоспособность заполнения форм на основании","2672","Ввод на основании документа ""Заказ на внутреннее потребление""","","Thu Feb 20 14:12:31 MSK 2025","passed","Thu Feb 20 14:12:34 MSK 2025","","","",""
"","1507","Копирование элемента документа ""Пересортица товаров"" (ПересортицаТоваров)","","Thu Feb 20 13:45:38 MSK 2025","passed","Thu Feb 20 13:45:39 MSK 2025","","","",""
"","989","Открытие формы регистра сведений ""Результаты слияния маршрутов"" (CRM_РезультатыСлиянияМаршрутов)","","Thu Feb 20 14:07:48 MSK 2025","passed","Thu Feb 20 14:07:49 MSK 2025","","","",""
"Как разработчик
Хочу иметь возможность выполнить шаг по условию
Чтобы выполнять сложные бизнес-процессы","87","Выполнение вложенных условий. Выполняется только один шаг внутри двух если","","Thu Feb 20 14:15:04 MSK 2025","passed","Thu Feb 20 14:15:04 MSK 2025","","","",""
"","1031","Открытие формы отчета ""(не используется) Наличные денежные средства"" (НаличныеДенежныеСредства)","","Thu Feb 20 14:03:42 MSK 2025","passed","Thu Feb 20 14:03:43 MSK 2025","","","",""
"","4732","Копирование элемента документа ""CRM_Событие"" (CRM_Событие)","","Thu Feb 20 13:47:10 MSK 2025","passed","Thu Feb 20 13:47:14 MSK 2025","","","",""
"","516","Открытие формы отчета ""Воронка продаж"" (ВоронкаПродаж)","","Thu Feb 20 13:58:57 MSK 2025","passed","Thu Feb 20 13:58:58 MSK 2025","","","",""
"Как разработчик
Хочу иметь возможность использовать цикл по условию
Чтобы выполнять сложные бизнес-процессы","187","Выполнение двух вложенных циклов и условия","","Thu Feb 20 14:15:29 MSK 2025","passed","Thu Feb 20 14:15:29 MSK 2025","","","",""
"Как разработчик
Хочу иметь возможность выполнить шаг по условию
Чтобы выполнять сложные бизнес-процессы","111","Выполнение вложенных условий. Выполняется иначеесли внутри другого если","","Thu Feb 20 14:15:02 MSK 2025","passed","Thu Feb 20 14:15:02 MSK 2025","","","",""
"Как Разработчик
Я Хочу чтобы проверялось открытие формы всех элементов этой подсистемы
Чтобы я мог гарантировать работоспособность заполнения форм на основании","860","Ввод на основании документа ""Перемещение товаров""","","Thu Feb 20 14:13:18 MSK 2025","passed","Thu Feb 20 14:13:19 MSK 2025","","","",""
"Как Разработчик
Я Хочу чтобы проверялось открытие формы всех элементов этой подсистемы
Чтобы я мог гарантировать работоспособность заполнения форм на основании","218","Ввод на основании документа ""План закупок""","","Thu Feb 20 14:13:23 MSK 2025","passed","Thu Feb 20 14:13:23 MSK 2025","","","",""
"","1228","Открытие формы регистра сведений ""Пути к программам электронной подписи и шифрования на серверах Linux"" (ПутиКПрограммамЭлектроннойПодписиИШифрованияНаСерверахLinux)","","Thu Feb 20 14:10:35 MSK 2025","passed","Thu Feb 20 14:10:36 MSK 2025","","","",""
"","1313","Копирование элемента документа ""апр заправки"" (апрЗаправки)","","Thu Feb 20 13:43:39 MSK 2025","passed","Thu Feb 20 13:43:40 MSK 2025","","","",""
"Как Разработчик
Я Хочу чтобы проверялось открытие формы всех элементов этой подсистемы
Чтобы я мог гарантировать работоспособность заполнения форм на основании","7316","Ввод на основании документа ""Счет на оплату клиенту""","","Thu Feb 20 14:14:41 MSK 2025","passed","Thu Feb 20 14:14:48 MSK 2025","","","",""
"","1016","Копирование элемента документа ""Выдача возврат печатей организаций"" (ВыдачаВозвратПечатейОрганизаций)","","Thu Feb 20 13:43:17 MSK 2025","passed","Thu Feb 20 13:43:18 MSK 2025","","","",""
"","1449","Открытие формы регистра сведений ""Настройка распределения затрат в реестрах развозки"" (НастройкаРаспределенияЗатратВРеестрахРазвозки)","","Thu Feb 20 14:11:48 MSK 2025","passed","Thu Feb 20 14:11:50 MSK 2025","","","",""
"","1690","Копирование элемента документа ""Расчет плана доходов расходов"" (РасчетПланаДоходовРасходов)","","Thu Feb 20 13:46:37 MSK 2025","passed","Thu Feb 20 13:46:38 MSK 2025","","","",""
"","890","Открытие формы отчета ""Контроль оформления документов товародвижения"" (КонтрольОформленияДокументовТовародвижений)","","Thu Feb 20 14:03:32 MSK 2025","passed","Thu Feb 20 14:03:33 MSK 2025","","","",""
"","1328","Открытие формы отчета ""Анализ распределения НДС"" (АнализРаспределенияНДС)","","Thu Feb 20 13:57:27 MSK 2025","passed","Thu Feb 20 13:57:28 MSK 2025","","","",""
"","5093","Открытие формы отчета ""Оценка качества управления дебиторской задолженностью"" (ОценкаКачестваУправленияДебиторскойЗадолженностью)","","Thu Feb 20 14:07:01 MSK 2025","passed","Thu Feb 20 14:07:06 MSK 2025","","","",""
"","2126","Копирование элемента документа ""ЯРВЕТ_Факт продаж новый"" (ЯРВЕТ_ФактПродажНовый)","","Thu Feb 20 13:47:54 MSK 2025","passed","Thu Feb 20 13:47:56 MSK 2025","","","",""
"","2252","Копирование элемента документа ""Заявка на доставку"" (ЗаявкаНаДоставку)","","Thu Feb 20 13:44:06 MSK 2025","passed","Thu Feb 20 13:44:08 MSK 2025","","","",""
"","484","Открытие формы регистра сведений ""Файлы на распознавании"" (ФайлыНаРаспознавании)","","Thu Feb 20 14:11:35 MSK 2025","passed","Thu Feb 20 14:11:36 MSK 2025","","","",""
"","1312","Открытие формы отчета ""Товары, переданные на комиссию"" (ТоварыПереданныеНаКомиссию)","","Thu Feb 20 14:05:56 MSK 2025","passed","Thu Feb 20 14:05:57 MSK 2025","","","",""
"Как разработчик
Хочу иметь возможность использовать цикл по условию
Чтобы выполнять сложные бизнес-процессы","953","Выполнение вложенного цикла по условию 2","","Thu Feb 20 14:15:30 MSK 2025","passed","Thu Feb 20 14:15:31 MSK 2025","","","",""
"","1458","Открытие формы отчета ""Поступление и отгрузка товаров"" (ПоступлениеИОтгрузкаТоваров)","","Thu Feb 20 14:06:02 MSK 2025","passed","Thu Feb 20 14:06:03 MSK 2025","","","",""
"Как Пользователь Vanessa-ADD
Я хочу использовать переменных окружения в Windows/Linux
Чтобы проще выполнять различные команды и приложения","202","Чтение всех переменных среды в специальную переменную","","Thu Feb 20 14:13:17 MSK 2025","passed","Thu Feb 20 14:13:18 MSK 2025","","","",""
"","1268","Открытие формы отчета ""Состояние расчетов с комиссионерами"" (СостояниеРасчетовСКомиссионерами)","","Thu Feb 20 14:05:22 MSK 2025","passed","Thu Feb 20 14:05:23 MSK 2025","","","",""
"","2035","Копирование элемента документа ""План закупок"" (ПланЗакупок)","","Thu Feb 20 13:45:47 MSK 2025","passed","Thu Feb 20 13:45:49 MSK 2025","","","",""
"Как Разработчик
Я Хочу чтобы проверялось открытие формы всех элементов этой подсистемы
Чтобы я мог гарантировать работоспособность заполнения форм на основании","500","Ввод на основании документа ""Проведение опросов""","","Thu Feb 20 14:13:39 MSK 2025","passed","Thu Feb 20 14:13:39 MSK 2025","","","",""
"","1453","Открытие формы отчета ""(не используется) Поступления от поставщиков"" (АнализСебестоимостиТоваровПоПоставщикам)","","Thu Feb 20 13:57:31 MSK 2025","passed","Thu Feb 20 13:57:32 MSK 2025","","","",""
"","631","Открытие формы регистра сведений ""Настройки учетных записей электронной почты"" (НастройкиУчетныхЗаписейЭлектроннойПочты)","","Thu Feb 20 14:09:56 MSK 2025","passed","Thu Feb 20 14:09:57 MSK 2025","","","",""
"","2328","Копирование элемента документа ""Корректировка реализации"" (КорректировкаРеализации)","","Thu Feb 20 13:44:41 MSK 2025","passed","Thu Feb 20 13:44:43 MSK 2025","","","",""
"","1212","Открытие формы отчета ""История прав"" (ИсторияПрав)","","Thu Feb 20 14:07:21 MSK 2025","passed","Thu Feb 20 14:07:22 MSK 2025","","","",""
"Как Пользователь
Я хочу иметь возможность выполнять различные файловые операции в тексте фич
Чтобы я мог проще протестировать и автоматизировать больше действий на 1C совместимо с 1bdd","166","Копирование каталогов","","Thu Feb 20 14:15:10 MSK 2025","passed","Thu Feb 20 14:15:10 MSK 2025","","","",""
"","500","Открытие формы регистра сведений ""Очередь сообщений (Мобильное приложение склад)"" (ИнтеграцияМПСОчередьСообщений)","","Thu Feb 20 14:11:02 MSK 2025","passed","Thu Feb 20 14:11:03 MSK 2025","","","",""
"","1235","Открытие формы отчета ""Ведомость по товарам организаций в ценах номенклатуры"" (ВедомостьПоТоварамОрганизацийВЦенахНоменклатуры)","","Thu Feb 20 13:58:54 MSK 2025","passed","Thu Feb 20 13:58:55 MSK 2025","","","",""
"Как разработчик
Хочу иметь возможность выполнить шаг по условию
Чтобы выполнять сложные бизнес-процессы","47","Проверка предыдущего сценария ""Выполняется если в группе в цикле и шаг после цикла""","","Thu Feb 20 14:14:55 MSK 2025","passed","Thu Feb 20 14:14:55 MSK 2025","","","",""
"","1288","Открытие формы регистра сведений ""Сеансы версий расширений"" (СеансыВерсийРасширений)","","Thu Feb 20 14:10:39 MSK 2025","passed","Thu Feb 20 14:10:41 MSK 2025","","","",""
"Как Разработчик
Я Хочу чтобы проверялось открытие формы всех элементов этой подсистемы
Чтобы я мог гарантировать работоспособность заполнения форм на основании","425","Ввод на основании документа ""Сообщение ЭДО""","","Thu Feb 20 14:14:38 MSK 2025","passed","Thu Feb 20 14:14:38 MSK 2025","","","",""
"","8659","Копирование элемента документа ""Заявка на изменение прав доступа"" (ЗаявкаНаИзменениеПравДоступа)","","Thu Feb 20 13:44:09 MSK 2025","passed","Thu Feb 20 13:44:17 MSK 2025","","","",""
"","1297","Открытие формы отчета ""Оплата заявок на расходование денежных средств"" (ОплатаЗаявокНаРасходованиеДенежныхСредств)","","Thu Feb 20 14:03:44 MSK 2025","passed","Thu Feb 20 14:03:45 MSK 2025","","","",""
"","1891","Копирование элемента документа ""АйТи_Направление на выезд"" (АйТи_НаправлениеНаВыезд)","","Thu Feb 20 13:44:51 MSK 2025","passed","Thu Feb 20 13:44:53 MSK 2025","","","",""
"","1531","Копирование элемента документа ""Транспортная накладная"" (ТранспортнаяНакладная)","","Thu Feb 20 13:47:47 MSK 2025","passed","Thu Feb 20 13:47:48 MSK 2025","","","",""
"","1472","Открытие формы отчета ""Товары на складах по срокам годности"" (ТоварыНаСкладахПоСрокамГодности)","","Thu Feb 20 14:05:54 MSK 2025","passed","Thu Feb 20 14:05:55 MSK 2025","","","",""
"","1187","Открытие формы отчета ""Зависимость от клиентов (ABC)"" (АнализЗависимостиОтКлиентовABC)","","Thu Feb 20 13:50:53 MSK 2025","passed","Thu Feb 20 13:50:54 MSK 2025","","","",""
"","1313","Открытие формы отчета ""Динамика изменения цен номенклатуры поставщика"" (ДинамикаИзмененияЦенНоменклатурыПоставщика)","","Thu Feb 20 13:59:30 MSK 2025","passed","Thu Feb 20 13:59:31 MSK 2025","","","",""
"","1516","Копирование элемента документа ""Доверенность выданная"" (ДоверенностьВыданная)","","Thu Feb 20 13:43:15 MSK 2025","passed","Thu Feb 20 13:43:16 MSK 2025","","","",""
"Как Разработчик
Я Хочу чтобы проверялось открытие формы всех элементов этой подсистемы
Чтобы я мог гарантировать работоспособность заполнения форм на основании","2474","Ввод на основании документа ""Реализация услуг и прочих активов""","","Thu Feb 20 14:14:16 MSK 2025","passed","Thu Feb 20 14:14:18 MSK 2025","","","",""
"","1110","Открытие формы регистра сведений ""Очередь уведомлений системы взаимодействия"" (ОчередьУведомленийСистемыВзаимодействия)","","Thu Feb 20 14:11:54 MSK 2025","passed","Thu Feb 20 14:11:55 MSK 2025","","","",""
"","1609","Копирование элемента документа ""Операция по платежной карте"" (ОперацияПоПлатежнойКарте)","","Thu Feb 20 13:45:12 MSK 2025","passed","Thu Feb 20 13:45:13 MSK 2025","","","",""
"Как Разработчик
Я Хочу чтобы проверялось открытие формы всех элементов этой подсистемы
Чтобы я мог гарантировать работоспособность заполнения форм на основании","241","Ввод на основании документа ""Списание безналичных денежных средств""","","Thu Feb 20 14:14:38 MSK 2025","passed","Thu Feb 20 14:14:39 MSK 2025","","","",""
"","1049","Открытие формы отчета ""Остатки и доступность товаров"" (ОстаткиИДоступностьТоваров)","","Thu Feb 20 14:03:49 MSK 2025","passed","Thu Feb 20 14:03:50 MSK 2025","","","",""
"","1411","Открытие формы отчета ""Карточка расчетов с клиентами"" (КарточкаРасчетовСКлиентами)","","Thu Feb 20 14:03:18 MSK 2025","passed","Thu Feb 20 14:03:19 MSK 2025","","","",""
"","1347","Копирование элемента документа ""ЯРВЕТ_Распределение внутренних затрат"" (ЯРВЕТ_РаспределениеВнутреннихЗатрат)","","Thu Feb 20 13:46:25 MSK 2025","passed","Thu Feb 20 13:46:26 MSK 2025","","","",""
"","137073","Открытие формы отчета ""Просроченная задолженность"" (ПросроченнаяЗадолженность)","","Thu Feb 20 13:59:35 MSK 2025","passed","Thu Feb 20 14:01:53 MSK 2025","","","",""
"","1229","Открытие формы регистра сведений ""Согласующие возврат от клиентов"" (СогласующиеВозвратОтКлиентов)","","Thu Feb 20 14:11:47 MSK 2025","passed","Thu Feb 20 14:11:48 MSK 2025","","","",""
"","924","Открытие формы регистра сведений ""Настройки очистки файлов"" (НастройкиОчисткиФайлов)","","Thu Feb 20 14:09:43 MSK 2025","passed","Thu Feb 20 14:09:44 MSK 2025","","","",""
"","9694","Копирование элемента документа ""Коммерческое предложение клиенту"" (КоммерческоеПредложениеКлиенту)","","Thu Feb 20 13:42:34 MSK 2025","passed","Thu Feb 20 13:42:43 MSK 2025","","","",""
"","2469","Копирование элемента документа ""Заказ на перемещение"" (ЗаказНаПеремещение)","","Thu Feb 20 13:43:31 MSK 2025","passed","Thu Feb 20 13:43:34 MSK 2025","","","",""
"","1666","Копирование элемента документа ""Расходный кассовый ордер"" (РасходныйКассовыйОрдер)","","Thu Feb 20 13:46:31 MSK 2025","passed","Thu Feb 20 13:46:32 MSK 2025","","","",""
"","1343","Открытие формы отчета ""Выручка по заказам"" (ВыручкаПоЗаказам)","","Thu Feb 20 13:57:38 MSK 2025","passed","Thu Feb 20 13:57:40 MSK 2025","","","",""
"Как Разработчик
Я Хочу чтобы проверялось открытие формы всех элементов этой подсистемы
Чтобы я мог гарантировать работоспособность заполнения форм на основании","969","Ввод на основании документа ""Регистрация цен номенклатуры поставщика""","","Thu Feb 20 14:14:19 MSK 2025","passed","Thu Feb 20 14:14:20 MSK 2025","","","",""
"","1292","Открытие формы регистра сведений ""Учетная политика"" (УчетнаяПолитикаОрганизаций)","","Thu Feb 20 14:09:52 MSK 2025","passed","Thu Feb 20 14:09:53 MSK 2025","","","",""
"","471","Открытие формы регистра сведений ""ММП: Оповещения"" (mmNews)","","Thu Feb 20 14:07:52 MSK 2025","passed","Thu Feb 20 14:07:53 MSK 2025","","","",""
"","453","Открытие формы регистра сведений ""ММП: Соответствия ключей"" (mmСоответствияКлючей)","","Thu Feb 20 14:07:55 MSK 2025","passed","Thu Feb 20 14:07:56 MSK 2025","","","",""
"","1594","Копирование элемента документа ""ЯРВЕТ_Корректировка расходов"" (ЯРВЕТ_КорректировкаРасходов)","","Thu Feb 20 13:44:36 MSK 2025","passed","Thu Feb 20 13:44:37 MSK 2025","","","",""
"","1348","Копирование элемента документа ""Пакет обмен с банками"" (ПакетОбменСБанками)","","Thu Feb 20 13:45:32 MSK 2025","passed","Thu Feb 20 13:45:33 MSK 2025","","","",""
"","1250","Открытие формы регистра сведений ""Регистрации подразделений"" (РегистрацииВНалоговомОргане)","","Thu Feb 20 14:10:38 MSK 2025","passed","Thu Feb 20 14:10:39 MSK 2025","","","",""
"Как разработчик
Хочу иметь возможность выполнить шаг по условию
Чтобы выполнять сложные бизнес-процессы","78","Проверка предыдущего сценария ""Выполняется если в группе в цикле и нет шага после цикла""","","Thu Feb 20 14:14:54 MSK 2025","passed","Thu Feb 20 14:14:54 MSK 2025","","","",""
"Как Разработчик
Я Хочу чтобы проверялось открытие формы всех элементов этой подсистемы
Чтобы я мог гарантировать работоспособность заполнения форм на основании","5607","Ввод на основании документа ""Коммерческое предложение клиенту""","","Thu Feb 20 14:12:53 MSK 2025","passed","Thu Feb 20 14:12:58 MSK 2025","","","",""
"","1273","Копирование элемента документа ""Расчеты по аккредитиву"" (РасчетыПоАккредитиву)","","Thu Feb 20 13:46:39 MSK 2025","passed","Thu Feb 20 13:46:40 MSK 2025","","","",""
"","2237","Копирование элемента документа ""Возврат товаров поставщику"" (ВозвратТоваровПоставщику)","","Thu Feb 20 13:43:07 MSK 2025","passed","Thu Feb 20 13:43:09 MSK 2025","","","",""
"","1479","Открытие формы регистра сведений ""Очередь исходящих сообщений"" (сшпОчередьИсходящихСообщений)","","Thu Feb 20 14:11:45 MSK 2025","passed","Thu Feb 20 14:11:46 MSK 2025","","","",""
"Как Разработчик
Я Хочу чтобы проверялось открытие формы всех элементов этой подсистемы
Чтобы я мог гарантировать работоспособность заполнения форм на основании","1234","Ввод на основании документа ""Заявка на выдачу оборудования""","","Thu Feb 20 14:12:43 MSK 2025","passed","Thu Feb 20 14:12:44 MSK 2025","","","",""
"","1363","Открытие формы отчета ""Состояние ассортимента"" (СостояниеАссортимента)","","Thu Feb 20 14:05:17 MSK 2025","passed","Thu Feb 20 14:05:19 MSK 2025","","","",""
"","344","Открытие формы отчета ""ABC/XYZ Классификация номенклатуры"" (ABCXYZКлассификацияНоменклатуры)","","Thu Feb 20 13:47:59 MSK 2025","passed","Thu Feb 20 13:48:00 MSK 2025","","","",""
"","1531","Открытие формы отчета ""План/факт продаж по сценариям планирования"" (ЯРВЕТ_ПланФактПродажПоСценариям)","","Thu Feb 20 14:07:08 MSK 2025","passed","Thu Feb 20 14:07:10 MSK 2025","","","",""
"","2157","Открытие формы отчета ""Задолженность с просрочкой клиенты"" (ЗадолженностьСПросрочкойКлиенты)","","Thu Feb 20 13:58:37 MSK 2025","passed","Thu Feb 20 13:58:39 MSK 2025","","","",""
"Как разработчик
Хочу иметь возможность выполнить шаг по условию
Чтобы выполнять сложные бизнес-процессы","109","Выполнение условий. Если, затем Иначе.","","Thu Feb 20 14:14:58 MSK 2025","passed","Thu Feb 20 14:14:59 MSK 2025","","","",""
"","819","Копирование элемента документа ""Заявление о ввозе товаров"" (ЗаявлениеОВвозеТоваров)","","Thu Feb 20 13:44:20 MSK 2025","passed","Thu Feb 20 13:44:21 MSK 2025","","","",""
"","1413","Открытие формы регистра сведений ""Аналоги номенклатуры"" (АналогиНоменклатуры)","","Thu Feb 20 14:07:42 MSK 2025","passed","Thu Feb 20 14:07:44 MSK 2025","","","",""
"Как Пользователь
Я хочу иметь возможность выполнять различные файловые операции в тексте фич
Чтобы я мог проще протестировать и автоматизировать больше действий на 1C совместимо с 1bdd","174","Каталог проекта","","Thu Feb 20 14:15:12 MSK 2025","passed","Thu Feb 20 14:15:12 MSK 2025","","","",""
"","474","Открытие формы регистра сведений ""Входящие/исходящие сообщения (Интеграция МПС)"" (ИнтеграцияМПСВходящиеИсходящиеСообщения)","","Thu Feb 20 14:11:03 MSK 2025","passed","Thu Feb 20 14:11:04 MSK 2025","","","",""
"","1719","Открытие формы отчета ""Проблемы проверки контрагентов"" (ПроблемыПроверкиКонтрагентов)","","Thu Feb 20 14:04:28 MSK 2025","passed","Thu Feb 20 14:04:30 MSK 2025","","","",""
"","1391","Открытие формы регистра сведений ""Аналитика учета партий"" (АналитикаУчетаПартий)","","Thu Feb 20 14:07:58 MSK 2025","passed","Thu Feb 20 14:07:59 MSK 2025","","","",""
"","468","Открытие формы регистра сведений ""Версии подсистем"" (ВерсииПодсистем)","","Thu Feb 20 14:08:01 MSK 2025","passed","Thu Feb 20 14:08:02 MSK 2025","","","",""
"","4453","Копирование элемента документа ""Ввод остатков"" (ВводОстатков)","","Thu Feb 20 13:42:53 MSK 2025","passed","Thu Feb 20 13:42:58 MSK 2025","","","",""
"","1063","Копирование элемента документа ""апрКорректировкаГСМиКМ"" (апрКорректировкаГСМиКМ)","","Thu Feb 20 13:44:47 MSK 2025","passed","Thu Feb 20 13:44:48 MSK 2025","","","",""
"Как Разработчик
Я Хочу чтобы проверялось открытие формы всех элементов этой подсистемы
Чтобы я мог гарантировать работоспособность заполнения форм на основании","834","Ввод на основании документа ""Заявка на выдачу образцов""","","Thu Feb 20 14:12:45 MSK 2025","passed","Thu Feb 20 14:12:45 MSK 2025","","","",""
"","2676","Копирование элемента документа ""Списание недостач товаров"" (СписаниеНедостачТоваров)","","Thu Feb 20 13:47:33 MSK 2025","passed","Thu Feb 20 13:47:36 MSK 2025","","","",""
"","1157","Открытие формы отчета ""ABC классификация номенклтауры ВИП"" (ABCКлассификацияНоменклатурыВИП)","","Thu Feb 20 13:48:04 MSK 2025","passed","Thu Feb 20 13:48:05 MSK 2025","","","",""
"","1516","Открытие формы отчета ""Ведомость расчетов с клиентами"" (РасчетыСКлиентами)","","Thu Feb 20 14:04:44 MSK 2025","passed","Thu Feb 20 14:04:45 MSK 2025","","","",""
